"question_idx","token","token_text","early_decoder","probe_output"
"2","13025","ontal","observer_correct_answer","[0.1789611291963981, 0.5381623130481838, 0.23703607168367455, 0.04584048607174375]"
"2","12188"," bone","observer_correct_answer","[0.025317572025864377, 0.5311202098411263, 0.006042530315832116, 0.43751968781717715]"
"2","85900"," enlargement","observer_correct_answer","[0.3200651632060416, 0.1089800652271919, 0.3633683313287831, 0.20758644023798334]"
"2","11907"," sounds","observer_correct_answer","[0.17732662414241973, 0.6640258732614504, 0.04489708967674692, 0.11375041291938315]"
"2","850"," more","observer_correct_answer","[0.26151986215998557, 0.4929573499950963, 0.07418266013196034, 0.17134012771295773]"
"2","1277"," like","observer_correct_answer","[0.5874288468796267, 0.12854849952880115, 0.21667206529867541, 0.06735058829289674]"
"2","260"," a","observer_correct_answer","[0.00026390050149084724, 0.37960245906227075, 0.279834169572381, 0.3402994708638572]"
"2","6773"," brain","observer_correct_answer","[0.31005890096739025, 0.17990189123409556, 0.19835633880267933, 0.31168286899583497]"
"2","5452"," issue","observer_correct_answer","[0.03253146973716475, 0.3530694149487838, 0.5642825521867179, 0.050116563127333605]"
"2","14",",","observer_correct_answer","[0.006108835340655062, 0.063739553872554, 0.15525530768747686, 0.774896303099314]"
"2","1277"," like","observer_correct_answer","[0.2611762699545505, 0.24923320538479693, 0.03977045388900083, 0.44982007077165187]"
"2","7023"," hydro","observer_correct_answer","[0.21832648600853016, 0.2884706193024169, 0.3994578365368312, 0.0937450581522217]"
"2","353","ce","observer_correct_answer","[0.10297832199100822, 0.3852338658753624, 0.209496206682466, 0.3022916054511634]"
"2","866","ph","observer_correct_answer","[0.1712916769432338, 0.45950143215704836, 0.250119530172745, 0.11908736072697272]"
"2","19347","aly","observer_correct_answer","[0.5034685813517029, 0.35192823918159444, 0.1338784055783037, 0.010724773888398823]"
"2","14",",","observer_correct_answer","[0.009800758806661522, 0.0195347142090975, 0.5932289047768659, 0.377435622207375]"
"2","790"," but","observer_correct_answer","[0.34172999641104934, 0.23301319147258054, 0.2685949050453314, 0.15666190707103866]"
"2","342"," I","observer_correct_answer","[0.24727452848183956, 0.35907808831693644, 0.08746350580882081, 0.3061838773924031]"
"2","2090"," don","observer_correct_answer","[0.06645799552843888, 0.3452962157298834, 0.39819928261793935, 0.19004650612373827]"
"2","1664","'t","observer_correct_answer","[0.6135251542731787, 0.10534635752607453, 0.046113299702994916, 0.2350151884977518]"
"2","2118"," think","observer_correct_answer","[0.2089268595871918, 0.2035810123478339, 0.19347203087868595, 0.39402009718628833]"
"2","396"," that","observer_correct_answer","[0.34440957410604983, 0.43845083888116576, 0.15641918428065213, 0.06072040273213232]"
"2","734","'s","observer_correct_answer","[0.03452574218655774, 0.6342155324648191, 0.30334298247821107, 0.027915742870412173]"
"2","6578"," directly","observer_correct_answer","[0.3691041425015948, 0.403326238882284, 0.20864867347221183, 0.018920945143909237]"
"2","4524"," related","observer_correct_answer","[0.24468520116334816, 0.39385448078908025, 0.059168825511493446, 0.3022914925360782]"
"2","304"," to","observer_correct_answer","[0.12075875041564144, 0.46517682516801073, 0.29456541750773846, 0.1194990069086095]"
"2","4219"," face","observer_correct_answer","[0.35359394952508755, 0.0838178561020668, 0.5238896046046764, 0.03869858976816931]"
"2","23642"," profiles","observer_correct_answer","[0.10226400113111063, 0.05000356397520793, 0.11627377824259391, 0.7314586566510876]"
"2","16",".","observer_correct_answer","[0.29134809991952815, 0.024546203015484328, 0.4035803552000413, 0.28052534186494615]"
"2","17519"," Maybe","observer_correct_answer","[0.5845073820070358, 0.07714641205232989, 0.04244710976206881, 0.2958990961785656]"
"2","436"," it","observer_correct_answer","[0.30127511156280756, 0.014190870109391934, 0.24723310857158284, 0.43730090975621755]"
"2","734","'s","observer_correct_answer","[0.18278713280683492, 0.6686835438522039, 0.10484694619502204, 0.04368237714593914]"
"2","4524"," related","observer_correct_answer","[0.2557506782281473, 0.11262535353302429, 0.3527097757085144, 0.278914192530314]"
"2","304"," to","observer_correct_answer","[0.20879451872952826, 0.6194045130961894, 0.13691377069761315, 0.03488719747666927]"
"2","6773"," brain","observer_correct_answer","[0.053755583516307597, 0.8425388649331705, 0.0825268168911323, 0.021178734659389478]"
"2","2934"," development","observer_correct_answer","[0.4251810732495417, 0.13038403437775972, 0.3374064348524605, 0.10702845752023808]"
"2","14",",","observer_correct_answer","[0.12854192982561638, 0.1620296470180889, 0.3799663624354604, 0.32946206072083434]"
"2","790"," but","observer_correct_answer","[0.0742702711257356, 0.397193305818092, 0.4829602904983248, 0.045576132557847794]"
"2","342"," I","observer_correct_answer","[0.05208919190433876, 0.4203639084817245, 0.4846046400049341, 0.042942259609002574]"
"2","2090"," don","observer_correct_answer","[0.515864964356481, 0.22722354425097263, 0.18142576778712094, 0.07548572360542553]"
"2","1664","'t","observer_correct_answer","[0.43771821124603955, 0.23411682277305593, 0.22268322329569987, 0.10548174268520484]"
"2","19988"," recall","observer_correct_answer","[0.17125415686698572, 0.008595091030386989, 0.35960600887472327, 0.46054474322790395]"
"2","436"," it","observer_correct_answer","[0.7697017270799221, 0.0728104896169572, 0.07724333204417072, 0.08024445125894993]"
"2","1902"," being","observer_correct_answer","[0.7789507707079154, 0.016531300709780268, 0.0438835190623303, 0.16063440951997407]"
"2","11359"," specifically","observer_correct_answer","[0.13219525142075522, 0.5773892848789407, 0.1502670035835466, 0.14014846011675747]"
"2","12268"," linked","observer_correct_answer","[0.4029618577064554, 0.14960276421582006, 0.002930972375360659, 0.444504405702364]"
"2","304"," to","observer_correct_answer","[0.2033778193826733, 0.5008656815828764, 0.274196346052902, 0.021560152981548432]"
"2","260"," a","observer_correct_answer","[0.05164514324995467, 0.6027125650415089, 0.03813931885583921, 0.3075029728526969]"
"2","787"," dis","observer_correct_answer","[0.41978825656731, 0.2350138901507975, 0.17458177483545367, 0.17061607844643886]"
"2","1462","hed","observer_correct_answer","[0.038390034481212414, 0.4355543742756284, 0.054861235742359814, 0.47119435550079947]"
"2","4219"," face","observer_correct_answer","[0.07698542166764963, 0.005180161322249511, 0.5590775156403552, 0.35875690136974575]"
"2","339",".\n\n","observer_correct_answer","[0.09033496346979625, 0.2815143664647274, 0.22551078965048618, 0.40263988041499016]"
"2","29437","Option","observer_correct_answer","[0.16820252316742804, 0.7155290072964073, 0.10726762853089565, 0.009000841005268828]"
"2","420"," D","observer_correct_answer","[0.29228454115687497, 0.4433357194397608, 0.21700441175165971, 0.04737532765170441]"
"2","28",":","observer_correct_answer","[0.09881126415190775, 0.2774478484323639, 0.5641544732416616, 0.059586414174066786]"
"2","6016"," Def","observer_correct_answer","[0.48796611809343793, 0.14157095195102576, 0.3211707511804338, 0.0492921787751025]"
"2","6199","ective","observer_correct_answer","[0.03314420506759894, 0.37721261104484144, 0.4628794582043512, 0.12676372568320848]"
"2","2934"," development","observer_correct_answer","[0.12395435282816546, 0.16288616506662412, 0.46173566818354816, 0.25142381392166224]"
"2","294"," of","observer_correct_answer","[0.049744581040557685, 0.3820003045440621, 0.22401269517556577, 0.3442424192398144]"
"2","270"," the","observer_correct_answer","[0.13072162111087016, 0.7832792846624044, 0.06312111822415632, 0.022877976002568988]"
"2","3979"," max","observer_correct_answer","[0.25372455891103907, 0.3046235296391086, 0.1657903207206441, 0.27586159072920813]"
"2","26395","illary","observer_correct_answer","[0.26648437153935534, 0.46297137871479577, 0.029167416481112065, 0.24137683326473686]"
"2","3525"," air","observer_correct_answer","[0.21909348749952917, 0.5051174546498609, 0.09798273681206437, 0.17780632103854563]"
"2","39983"," sinus","observer_correct_answer","[0.16804293940820272, 0.3291384875430982, 0.4341644311873614, 0.0686541418613377]"
"2","16",".","observer_correct_answer","[0.2515631736113496, 0.0464011667617159, 0.6213213625255588, 0.08071429710137575]"
"2","8334"," Air","observer_correct_answer","[0.11558671421725605, 0.2296688464673266, 0.05491956841395858, 0.5998248709014588]"
"2","39983"," sinus","observer_correct_answer","[0.03351171518466229, 0.21610551827095856, 0.5842255826271853, 0.16615718391719392]"
"2","27415"," defects","observer_correct_answer","[0.5228730059493155, 0.22457710327339503, 0.1921332989540292, 0.060416591823260084]"
"2","477"," are","observer_correct_answer","[0.5485843368653018, 0.07591084554212435, 0.37412128672375694, 0.001383530868817035]"
"2","850"," more","observer_correct_answer","[0.33610348011255586, 0.2066885244523015, 0.17841585695325612, 0.2787921384818865]"
"2","4524"," related","observer_correct_answer","[0.13539767818954318, 0.05518891857581671, 0.7655413195394711, 0.04387208369516896]"
"2","304"," to","observer_correct_answer","[0.46742078867970427, 0.12260316663836043, 0.38751048966852075, 0.022465555013414663]"
"2","12765"," ear","observer_correct_answer","[0.0005255937991250875, 0.4400829724869683, 0.3196473341064655, 0.23974409960744097]"
"2","4653"," issues","observer_correct_answer","[0.14410468360543666, 0.45898428132300756, 0.28624475743473526, 0.11066627763682053]"
"2","14",",","observer_correct_answer","[0.06846565933325231, 0.016340078942303236, 0.016083834897966217, 0.8991104268264783]"
"2","1277"," like","observer_correct_answer","[0.08390421903585873, 0.0521324401394625, 0.0637939859112825, 0.8001693549133964]"
"2","7023"," hydro","observer_correct_answer","[0.5949603326154083, 0.011138136647879137, 0.30659454132603065, 0.08730698941068198]"
"2","353","ce","observer_correct_answer","[0.03083869456339874, 0.3284419670278383, 0.2843831765675277, 0.35633616184123534]"
"2","866","ph","observer_correct_answer","[0.22848809865689665, 0.430015384663292, 0.2536357844982473, 0.08786073218156401]"
"2","19347","aly","observer_correct_answer","[0.7222679466393779, 0.10054699128341603, 0.16075727505209791, 0.016427787025108175]"
"2","20201"," affecting","observer_correct_answer","[0.2373462104359812, 0.09222142443527617, 0.515936412024452, 0.15449595310429087]"
"2","270"," the","observer_correct_answer","[0.17318410776361623, 0.1540240520262389, 0.5939095412347034, 0.07888229897544122]"
"2","100839"," airways","observer_correct_answer","[0.003150136660317442, 0.34050681681074363, 0.28977253518421436, 0.3665705113447245]"
"2","16",".","observer_correct_answer","[0.08435639313646241, 0.3160188598831905, 0.34650099442605853, 0.25312375255428854]"
"2","342"," I","observer_correct_answer","[0.38641286534851443, 0.2015354881307374, 0.28608775813049053, 0.12596388839025768]"
"2","4571","'m","observer_correct_answer","[0.47213677599588105, 0.08372715898515938, 0.08802906439980168, 0.35610700061915784]"
"2","554"," not","observer_correct_answer","[0.2982938411220974, 0.17419315379705227, 0.25669631709182966, 0.27081668798902064]"
"2","3645"," sure","observer_correct_answer","[0.3639730628234675, 0.03743168616006244, 0.3471563768077358, 0.2514388742087343]"
"2","855"," if","observer_correct_answer","[0.07163583343200079, 0.1777359166449293, 0.03454437724691237, 0.7160838726761575]"
"2","260"," a","observer_correct_answer","[0.1815400712477172, 0.2305251432591083, 0.0016607284582063411, 0.586274057034968]"
"2","54940"," defective","observer_correct_answer","[0.4173942571798632, 0.06543242758107277, 0.08996732783333482, 0.4272059874057291]"
"2","2934"," development","observer_correct_answer","[0.5017451629985835, 0.14004318424810105, 0.3420870638549629, 0.01612458889835255]"
"2","294"," of","observer_correct_answer","[0.0761240138073594, 0.6560705961261138, 0.12450975743789683, 0.14329563262863]"
"2","270"," the","observer_correct_answer","[0.09295299503704396, 0.4255645856004159, 0.3193811783883251, 0.162101240974215]"
"2","3979"," max","observer_correct_answer","[0.5720710803062619, 0.007875095310551685, 0.09756983192976237, 0.32248399245342413]"
"2","26395","illary","observer_correct_answer","[0.38956187319198216, 0.2790303213910472, 0.28800413964346233, 0.04340366577350823]"
"2","3525"," air","observer_correct_answer","[0.3918895954949039, 0.02512325621707761, 0.17923021175183546, 0.403756936536183]"
"2","39983"," sinus","observer_correct_answer","[0.4185406552434946, 0.21151539276501855, 0.28698892354474403, 0.08295502844674277]"
"2","1114"," would","observer_correct_answer","[0.3992689778205648, 0.257955201058438, 0.01612789367365612, 0.32664792744734117]"
"2","4776"," cause","observer_correct_answer","[0.6095191926078575, 0.14938882996652486, 0.11596093452767939, 0.1251310428979383]"
"2","260"," a","observer_correct_answer","[0.11717520996974266, 0.10569421991947493, 0.7152874024777985, 0.06184316763298368]"
"2","787"," dis","observer_correct_answer","[0.6947639532595333, 0.2411367123526072, 0.03393702149007662, 0.0301623128977828]"
"2","1462","hed","observer_correct_answer","[0.09943951544580283, 0.53375661373415, 0.3519219676268874, 0.01488190319315999]"
"2","4219"," face","observer_correct_answer","[0.4817313514269058, 0.020765822741845272, 0.07775175825744114, 0.41975106757380765]"
"2","16",".","observer_correct_answer","[0.19139306995520747, 0.21870282284879886, 0.03189444610898898, 0.5580096610870048]"
"2","983"," It","observer_correct_answer","[0.05824851189555782, 0.08715121169153486, 0.5823919838676547, 0.27220829254525253]"
"2","2786"," might","observer_correct_answer","[0.15004152106320165, 0.03464907894990107, 0.5055592210642776, 0.30975017892261975]"
"2","6990"," affect","observer_correct_answer","[0.12476140415887806, 0.3063165394545356, 0.20740443005186665, 0.36151762633471973]"
"2","270"," the","observer_correct_answer","[0.032060989711955715, 0.41776485944642944, 0.4988827518149215, 0.051291399026693496]"
"2","3525"," air","observer_correct_answer","[0.3349061262814498, 0.284270712814454, 0.3108981628110126, 0.06992499809308361]"
"2","4629"," flow","observer_correct_answer","[0.10038850903676647, 0.3542672057656502, 0.48961228828232906, 0.05573199691525442]"
"2","790"," but","observer_correct_answer","[0.0665831288587223, 0.13498563056887933, 0.638589951436029, 0.15984128913636925]"
"2","554"," not","observer_correct_answer","[0.10173268300543023, 0.5763073806378972, 0.1373734634902688, 0.18458647286640376]"
"2","270"," the","observer_correct_answer","[0.0074220467533871615, 0.7562883644094144, 0.23487233361857415, 0.0014172552186243915]"
